Station,Code,In station_base,In output,Shared by both,shared_by_all_three,in_sh_price_info,lng,lat,Province,Geographical Zone,City,District,Address
灌南,,True,False,False,False,False,119.280292,34.099033,江苏省,华东,连云港市,灌南县,连云港市-灌南县-烟台路
石景山南,SRP,True,True,True,False,False,116.214393,39.874761,北京市,华北,北京市,丰台区,北京市-丰台区-卢沟桥小郭庄西路52号
冕山,,True,False,False,False,False,102.30909,28.353952,四川省,西南,凉山彝族自治州,喜德县,凉山彝族自治州-喜德县-冕山镇
海北,HEB,True,True,True,False,False,123.44998790262696,41.82008709824744,黑龙江省,东北,绥化市,海伦市,绥化市-海伦市-海北镇海北村附近
西固,XIJ,True,True,True,False,False,103.60378,36.105075,甘肃省,西北,兰州市,西固区,兰州市-西固区-清水街
扶余北,FBT,True,True,True,False,False,126.002821,45.008118,吉林省,东北,松原市,扶余市,松原市-扶余市-三岔河镇凯旋路
褚家湾,CWJ,True,True,True,False,False,106.120056,36.4063,宁夏回族自治区,西北,中卫市,海原县,中卫市-海原县
罗江东,IKW,True,True,True,False,False,104.535284,31.303531,四川省,西南,德阳市,罗江区,德阳市-罗江区-城南新区站前路
祁县东,QGV,True,True,True,False,False,112.357443,37.323583,山西省,华北,晋中市,祁县,晋中市-祁县-古县镇张名村昌源路
福山镇,FZQ,True,True,True,False,False,120.563507,37.400216,海南省,华南,,澄迈县,澄迈县-福山咖啡文化风情镇附近
五龙背东,WMT,True,True,True,False,False,123.948769,47.340771,辽宁省,东北,丹东市,振安区,丹东市-振安区-五龙背镇
贵阳北,KQW,True,True,True,True,True,106.674333,26.619563,贵州省,西南,贵阳市,观山湖区,贵阳市-观山湖区-西二环
深圳东,BJQ,True,True,True,True,True,114.120074,22.601686,广东省,华南,深圳市,龙岗区,深圳市-龙岗区-布吉街道吉华路94号
益阳,AEQ,True,True,True,True,True,112.342248,28.53809,湖南省,华中,益阳市,赫山区,益阳市-赫山区-迎宾西路445号
陶家屯,TOT,True,True,True,False,False,124.988777,43.645596,吉林省,东北,长春市,公主岭市,长春市-公主岭市-陶家屯镇
新保安,XAP,True,True,True,False,False,121.345314,31.747328,河北省,华北,张家口市,怀来县,张家口市-怀来县-新保安镇110国道
福泉,VMW,True,True,True,False,False,107.536522,26.625123,贵州省,西南,黔南布依族苗族自治州,福泉市,黔南布依族苗族自治州-福泉市-马场坪镇210国道
新立镇,XGT,True,True,True,False,False,126.727722,44.693623,吉林省,东北,长春市,榆树市,长春市-榆树市-新立镇
合肥南,ENH,True,True,True,True,True,117.290288,31.798983,安徽省,华东,合肥市,包河区,合肥市-包河区-龙川路
栟茶,FWH,True,True,True,False,False,120.880455,32.499767,江苏省,华东,南通市,如东县,南通市-如东县-栟茶镇站前路南50米
辽阳,LYT,True,True,True,True,True,123.168028,41.281632,辽宁省,东北,辽阳市,太子河区,辽阳市-白塔区-中华大街1号
古浪,GLJ,True,True,True,False,False,102.92411303372124,37.48578428393444,甘肃省,西北,武威市,古浪县,武威市-古浪县-火车站路
沁阳,QYF,True,True,True,False,False,112.949767,35.199842,河南省,华中,焦作市,沁阳市,焦作市-沁阳市-西万镇西万村
惠安,HNS,True,True,True,False,False,118.714828,25.057271,福建省,华东,泉州市,惠安县,泉州市-惠安县-紫山镇聚龙大道
武陟,WIF,True,True,True,True,True,113.451806,35.08884,河南省,华中,焦作市,武陟县,焦作市-武陟县-朝阳二路与河朔大道交叉口向东300米路南
迤那,,True,False,False,False,False,103.888687,27.080811,贵州省,西南,毕节市,威宁彝族回族苗族自治县,毕节市-威宁彝族回族苗族自治县-102省道附近
平台,PVT,True,True,True,False,False,122.661346,45.71891,吉林省,东北,白城市,洮北区,白城市-洮北区-平台镇
嘉峰,JFF,True,True,True,False,False,112.522072,35.586189,山西省,华北,晋城市,沁水县,晋城市-沁水县
贵溪,GXG,True,True,True,False,False,117.215143,28.289538,江西省,华东,鹰潭市,贵溪市,鹰潭市-贵溪市-交通路18号
西阳村,XQF,True,True,True,False,False,112.874184,35.873383,山西省,华北,晋城市,高平市,晋城市-高平市-寺庄镇西阳村
中山,ZSQ,True,True,True,True,True,113.433384,22.543779,广东省,华南,中山市,,中山市-火炬高技术产业开发区联富社区泗门村
乐平市,LPG,True,True,True,False,False,117.114517,28.96599,江西省,华东,景德镇市,乐平市,景德镇市-乐平市-迎宾西路1号
晋江,JJS,True,True,True,True,True,118.459144,24.794454,福建省,华东,泉州市,晋江市,泉州市-晋江市-站前路
柳家庄,,True,False,False,False,False,122.121994,41.502705,宁夏回族自治区,西北,中卫市,沙坡头区,中卫市-沙坡头区
商丘南,SPF,True,True,True,False,False,115.704619,34.408093,河南省,华中,商丘市,梁园区,商丘市-梁园区-南京东路
清徐,QUV,True,True,True,False,False,112.364503,37.611228,山西省,华北,太原市,清徐县,太原市-清徐县-吴村南侧
拉哈,LHX,True,True,True,False,False,124.629997,48.205532,黑龙江省,东北,齐齐哈尔市,讷河市,齐齐哈尔市-讷河市-拉哈镇永新路附近
江边村,JBG,True,True,True,False,False,113.119156,27.64876,江西省,华东,抚州市,乐安县,抚州市-乐安县-公溪镇江边村
八方,,True,False,False,False,False,124.786499,48.409168,黑龙江省,东北,齐齐哈尔市,讷河市,齐齐哈尔市-讷河市-六合镇八方村
鄯善,SSR,True,True,True,False,False,90.483526,43.098331,新疆维吾尔自治区,西北,吐鲁番市,鄯善县,吐鲁番市-鄯善县-火车站镇五一路
敖力布告,ALD,True,True,True,False,False,123.023888,44.243645,内蒙古自治区,华北,通辽市,科尔沁左翼中旗,通辽市-科尔沁左翼中旗-代力吉镇
弋阳,YIG,True,True,True,True,True,117.445175,28.4109,江西省,华东,上饶市,弋阳县,上饶市-弋阳县-弋江镇东站大道31号
蒙自,MZM,True,True,True,False,False,103.431059,23.373892,云南省,西南,红河哈尼族彝族自治州,蒙自市,红河哈尼族彝族自治州-蒙自市-文澜镇落龙庄公路
陇西,LXJ,True,True,True,True,True,104.70465,34.95187,甘肃省,西北,定西市,陇西县,定西市-陇西县-文峰镇交通路
照福铺,ZFM,True,True,True,False,False,103.380127,25.453552,云南省,西南,曲靖市,马龙区,曲靖市-马龙区-马龙县旧县镇
贵定北,FMW,True,True,True,True,True,107.232445,26.593207,贵州省,西南,黔南布依族苗族自治州,贵定县,黔南布依族苗族自治州-贵定县-环西线与铜宝路交叉口东200米
霍州东,HWV,True,True,True,False,False,111.837052,36.564471,山西省,华北,临汾市,霍州市,临汾市-霍州市-李曹镇李曹村
大同南,,True,False,False,False,False,113.279952,39.989759,山西省,华北,大同市,平城区,大同市-平城区-开源街与太和路交叉口东南角
桃村北,TOK,True,True,True,False,False,121.14666,37.211731,山东省,华东,烟台市,栖霞市,烟台市-栖霞市-桃村镇210省道
江宁,JJH,True,True,True,False,False,118.898923,31.936008,江苏省,华东,南京市,江宁区,南京市-江宁区-亮青路
安图西,AXL,True,True,True,False,False,128.894922,43.113594,吉林省,东北,延边朝鲜族自治州,安图县,延边朝鲜族自治州-安图县-龙西中路与龙安路交叉口西北边
峡江,EJG,True,True,True,True,True,115.336293,27.598462,江西省,华东,吉安市,峡江县,吉安市-峡江县-水边镇元阳路
太原南,TNV,True,True,True,True,True,112.609959,37.791069,山西省,华北,太原市,小店区,太原市-小店区-北营北路
松树,SFT,True,True,True,False,False,122.097939,39.82608,辽宁省,东北,大连市,瓦房店市,大连市-瓦房店市-松树镇松树街423号
杜家,DJL,True,True,True,False,False,107.56916,40.809162,黑龙江省,东北,哈尔滨市,五常市,哈尔滨市-五常市-天合路
漠河,MVX,True,True,True,False,False,122.507676,52.988317,黑龙江省,东北,大兴安岭地区,漠河市,大兴安岭地区-漠河市-铁南街8号
昭通,ZDW,True,True,True,False,False,103.791238,27.385457,云南省,西南,昭通市,昭阳区,昭通市-昭阳区-平安社区火小公路旁
漳平,ZPS,True,True,True,False,False,117.419635,25.306931,福建省,华东,龙岩市,漳平市,龙岩市-漳平市-站前路
玉石,YSJ,True,True,True,False,False,101.891624,38.470779,甘肃省,西北,金昌市,永昌县,金昌市-永昌县-玉石村
沟帮子,GBD,True,True,True,True,True,121.774864,41.361858,辽宁省,东北,锦州市,北镇市,锦州市-北镇市-沟帮子镇站前街1号
法启,FQE,True,True,True,False,False,105.547966,27.101744,贵州省,西南,毕节市,大方县,毕节市-大方县-小屯乡法启村
沈家,OJB,True,True,True,False,False,121.636604,29.941713,黑龙江省,东北,哈尔滨市,呼兰区,哈尔滨市-呼兰区-沈家镇
李市镇,,True,False,False,False,False,105.398491,29.314455,四川省,西南,内江市,隆昌市,内江市-隆昌市-石燕桥镇
石坝,OBJ,True,True,True,False,False,114.595055,23.521545,广东省,华南,惠州市,博罗县,惠州市-博罗县-通站路
宝泉岭,BQB,True,True,True,False,False,130.522736,47.430317,黑龙江省,东北,鹤岗市,萝北县,鹤岗市-萝北县-宝泉大街
陇县,LXY,True,True,True,True,True,106.85069,34.870916,陕西省,西北,宝鸡市,陇县,宝鸡市-陇县-千邑路附近
涿州,ZXP,True,True,True,False,False,115.984188,39.48107,河北省,华北,保定市,涿州市,保定市-涿州市-迎宾路73号
白银市,BNJ,True,True,True,False,False,104.138559,36.544756,甘肃省,西北,白银市,白银区,白银市-白银区-工农路街道建设东路168号
泰安,TMK,True,True,True,True,True,117.035281,36.172243,山东省,华东,泰安市,岱岳区,泰安市-岱岳区-桃花源路119号
芦台,LTP,True,True,True,False,False,117.844795,39.329258,河北省,华北,唐山市,丰南区,唐山市-丰南区-芦台镇光明路
陇南,INJ,True,True,True,False,False,104.959803,33.374394,甘肃省,西北,陇南市,武都区,陇南市-武都区-东江新区阶州大道
延平西,YWS,True,True,True,True,True,118.11964259379526,26.57367097023152,福建省,华东,南平市,延平区,南平市-延平区-西芹镇
万乐,WEB,True,True,True,False,False,126.463577,45.885532,黑龙江省,东北,哈尔滨市,松北区,哈尔滨市-松北区-乐业乡万乐村
桐庐,TLU,True,True,True,True,True,119.734427,29.787993,浙江省,华东,杭州市,桐庐县,杭州市-桐庐县-G25(长深高速公路)
艾河,AHP,True,True,True,False,False,114.547806,39.393742,河北省,华北,保定市,涞源县,保定市-涞源县-北石佛乡艾河村
安亭北,ASH,True,True,True,True,True,121.158585,31.314981,上海市,华东,上海市,嘉定区,上海市-嘉定区-宝安公路5678号
天桥沟,,True,False,False,False,False,116.992679,36.670268,北京市,华北,北京市,延庆区,
青沟子,,True,False,False,False,False,105.985809,32.452194,吉林省,东北,延边朝鲜族自治州,敦化市,延边朝鲜族自治州-敦化市-北环线与敦青县道交叉路口往西南约80米
阳东,WLQ,True,True,True,False,False,125.36976711817532,43.89857327552188,广东省,华南,阳江市,阳东区,阳江市-阳东区-合山镇
塔崖驿,TYP,True,True,True,False,False,115.007011,39.428898,河北省,华北,保定市,涞源县,保定市-涞源县-塔崖驿乡塔崖驿村
上万,SWP,True,True,True,False,False,116.048988,39.829781,北京市,华北,北京市,房山区,北京市-房山区-青龙湖镇上万村
紫阳,ZVY,True,True,True,True,True,108.549354,32.525217,陕西省,西北,安康市,紫阳县,安康市-紫阳县-城关镇310省道
三江县,SOZ,True,True,True,False,False,109.572913,25.834363,广西壮族自治区,华南,柳州市,三江侗族自治县,柳州市-三江侗族自治县-X632
大英东,IAW,True,True,True,True,True,105.279339,30.567956,四川省,西南,遂宁市,大英县,遂宁市-大英县-蓬莱镇双桥路
德仁,,True,False,False,False,False,124.935577,42.940636,内蒙古自治区,华北,呼伦贝尔市,鄂温克族自治旗,呼伦贝尔市-鄂温克族自治旗
黄瓜园,HYM,True,True,True,False,False,101.863556,25.823687,云南省,西南,楚雄彝族自治州,元谋县,楚雄彝族自治州-元谋县-黄瓜园镇黄江公路
清镇西,,True,False,False,False,False,106.67329,26.487725,贵州省,西南,贵阳市,清镇市,贵阳市-清镇市-卫城镇克乃村与上水村交界
杨家营,,True,False,False,False,False,118.248268,42.142059,内蒙古自治区,华北,赤峰市,松山区,赤峰市-松山区-老府镇杨家营村
邵家堂,SJJ,True,True,True,False,False,103.874062,36.180576,甘肃省,西北,兰州市,城关区,兰州市-城关区-中和镇邵家堂
郁南,YKQ,True,True,True,False,False,111.469732,23.245397,广东省,华南,云浮市,郁南县,云浮市-郁南县-平台镇古勉村
边沟,,True,False,False,False,False,124.378448,40.723892,辽宁省,东北,丹东市,凤城市,丹东市-凤城市-石城镇孟家村
新开,,True,False,False,False,False,122.279984,41.071007,辽宁省,东北,盘锦市,大洼区,盘锦市-大洼区-新开镇
十渡,SEP,True,True,True,False,False,115.589722,39.64711,北京市,华北,北京市,房山区,北京市-房山区-十渡镇十渡村粮管所路
来宾,UBZ,True,True,True,True,True,109.241515,23.730439,广西壮族自治区,华南,来宾市,兴宾区,来宾市-兴宾区-铁道一路84号
八达岭,ILP,True,True,True,False,False,116.001526,40.360146,北京市,华北,北京市,延庆区,北京市-延庆区-八达岭镇216省道与G6国道交叉口
江油,JFW,True,True,True,True,True,104.770675,31.780972,四川省,西南,绵阳市,江油市,绵阳市-江油市-建设北路中段
察素齐,CSC,True,True,True,False,False,111.126045,40.705784,内蒙古自治区,华北,呼和浩特市,土默特左旗,呼和浩特市-土默特左旗-察素齐镇博彦路南
春阳,CAL,True,True,True,False,False,129.444626,43.715687,吉林省,东北,延边朝鲜族自治州,汪清县,延边朝鲜族自治州-汪清县-春阳镇春光村
怀化,HHQ,True,True,True,True,True,109.967147,27.55832,湖南省,华中,怀化市,鹤城区,怀化市-鹤城区-鹤洲北路1号
吐鲁番,TFR,True,True,True,False,False,88.874824,43.15144,新疆维吾尔自治区,西北,吐鲁番市,高昌区,吐鲁番市-高昌区-大河沿镇严管街
福州,FZS,True,True,True,True,True,119.32026,26.11408,福建省,华东,福州市,晋安区,福州市-晋安区-华林路502号
官字井,GOT,True,True,True,False,False,123.802498,45.004837,吉林省,东北,松原市,乾安县,松原市-乾安县-道字乡
塔城,,True,False,False,False,False,82.980316,46.745364,新疆维吾尔自治区,西北,塔城地区,塔城市,塔城地区-塔城市
梅花山,,True,False,False,False,False,119.95385957308332,30.245071889294348,贵州省,西南,毕节市,威宁彝族回族苗族自治县,毕节市-威宁彝族回族苗族自治县-威宁彝族回族苗族自治县梅花乡
茨坝,,True,False,False,False,False,118.270531,37.26825,重庆市,西南,重庆市,江津区,重庆市-江津区-茨坝村(近郊新柏道)
三堂集,SDH,True,True,True,False,False,115.823257,33.336746,安徽省,华东,阜阳市,太和县,阜阳市-太和县-三堂镇
泗县,GPH,True,True,True,False,False,117.910629,33.482982,安徽省,华东,宿州市,泗县,宿州市-泗县-胡郭庄
巴日图,,True,False,False,False,False,97.959808,30.274364,内蒙古自治区,华北,呼伦贝尔市,新巴尔虎左旗,呼伦贝尔市-新巴尔虎左旗-S202
威宁,,True,False,False,False,False,104.25948063397878,26.879247190553315,辽宁省,东北,本溪市,明山区,本溪市-明山区-502县道
二营,RYJ,True,True,True,False,False,106.236206,36.194817,宁夏回族自治区,西北,固原市,原州区,固原市-原州区
河口北,HBM,True,True,True,False,False,118.516,37.888423,云南省,西南,红河哈尼族彝族自治州,河口瑶族自治县,红河哈尼族彝族自治州-河口瑶族自治县-槟榔寨
